collect_timestamp,label
1637080710,2
1637080740,2
1637080770,2
1637080800,2
1637080830,2
1637080860,2
1637080890,2
1637080920,2
1637080950,2
1637080980,2
1637081010,2
1637081040,3
1637081070,3
1637081100,3
1637081130,3
1637081160,3
1637081190,2
1637081220,2
1637081250,2
1637081280,2
1637081310,2
1637081340,2
1637081370,2
1637081400,2
1637081430,2
1637081460,2
1637081490,2
1637081520,2
1637081550,2
1637081580,2
1637081610,2
1637081640,2
1637081670,2
1637081700,2
1637081730,2
1637081760,2
1637081790,2
1637081820,2
1637081850,2
1637081880,2
1637081910,2
1637081940,2
1637081970,2
1637082000,2
1637082030,2
1637082060,2
1637082090,2
1637082120,2
1637082150,2
1637082180,2
1637082210,2
1637082240,2
1637082270,2
1637082300,2
1637082330,2
1637082360,2
1637082390,2
1637082420,2
1637082450,2
1637082480,2
1637082510,2
1637082540,2
1637082570,2
1637082600,2
1637082630,2
1637082660,2
1637082690,2
1637082720,2
1637082750,2
1637082780,2
1637082810,2
1637082840,2
1637082870,2
1637082900,3
1637082930,3
1637082960,3
1637082990,3
1637083020,3
1637083050,3
1637083080,3
1637083110,3
1637083140,3
1637083170,3
1637083200,3
1637083230,3
1637083260,2
1637083290,2
1637083320,2
1637083350,2
1637083380,2
1637083410,2
1637083440,2
1637083470,2
1637083500,2
1637083530,2
1637083560,2
1637083590,2
1637083620,2
1637083650,2
1637083680,2
1637083710,2
1637083740,2
1637083770,2
1637083800,2
1637083830,2
1637083860,2
1637083890,2
1637083920,2
1637083950,2
1637083980,2
1637084010,2
1637084040,2
1637084070,2
1637084100,2
1637084130,2
1637084160,2
1637084190,3
1637084220,3
1637084250,3
1637084280,3
1637084310,3
1637084340,3
1637084370,3
1637084400,3
1637084430,3
1637084460,3
1637084490,3
1637084520,3
1637084550,3
1637084580,3
1637084610,3
1637084640,3
1637084670,3
1637084700,3
1637084730,3
1637084760,3
1637084790,3
1637084820,3
1637084850,3
1637084880,2
1637084910,2
1637084940,2
1637084970,2
1637085000,2
1637085030,2
1637085060,2
1637085090,2
1637085120,2
1637085150,2
1637085180,2
1637085210,2
1637085240,2
1637085270,2
1637085300,2
1637085330,2
1637085360,2
1637085390,2
1637085420,2
1637085450,2
1637085480,2
1637085510,2
1637085540,2
1637085570,2
1637085600,2
1637085630,2
1637085660,1
1637085690,1
1637085720,1
1637085750,1
1637085780,2
1637085810,2
1637085840,1
1637085870,1
1637085900,1
1637085930,1
1637085960,1
1637085990,1
1637086020,1
1637086050,1
1637086080,2
1637086110,2
1637086140,2
1637086170,1
1637086200,1
1637086230,2
1637086260,2
1637086290,2
1637086320,2
1637086350,2
1637086380,2
1637086410,2
1637086440,2
1637086470,2
1637086500,2
1637086530,1
1637086560,1
1637086590,1
1637086620,2
1637086650,2
1637086680,2
1637086710,2
1637086740,2
1637086770,2
1637086800,2
1637086830,2
1637086860,2
1637086890,2
1637086920,2
1637086950,2
1637086980,2
1637087010,2
1637087040,2
1637087070,2
1637087100,2
1637087130,2
1637087160,2
1637087190,2
1637087220,2
1637087250,2
1637087280,2
1637087310,2
1637087340,2
1637087370,2
1637087400,2
1637087430,2
1637087460,2
1637087490,2
1637087520,2
1637087550,2
1637087580,2
1637087610,2
1637087640,2
1637087670,2
1637087700,2
1637087730,2
1637087760,2
1637087790,2
1637087820,2
1637087850,2
1637087880,2
1637087910,2
1637087940,2
1637087970,2
1637088000,2
1637088030,2
1637088060,2
1637088090,2
1637088120,2
1637088150,2
1637088180,2
1637088210,2
1637088240,3
1637088270,3
1637088300,2
1637088330,2
1637088360,2
1637088390,2
1637088420,2
1637088450,2
1637088480,2
1637088510,2
1637088540,2
1637088570,2
1637088600,2
1637088630,2
1637088660,2
1637088690,2
1637088720,2
1637088750,2
1637088780,2
1637088810,2
1637088840,2
1637088870,2
1637088900,2
1637088930,2
1637088960,2
1637088990,2
1637089020,2
1637089050,2
1637089080,2
1637089110,2
1637089140,2
1637089170,2
1637089200,2
1637089230,2
1637089260,2
1637089290,2
1637089320,2
1637089350,2
1637089380,2
1637089410,2
1637089440,2
1637089470,2
1637089500,2
1637089530,2
1637089560,2
1637089590,2
1637089620,3
1637089650,3
1637089680,2
1637089710,2
1637089740,2
1637089770,2
1637089800,2
1637089830,2
1637089860,2
1637089890,2
1637089920,2
1637089950,2
1637089980,2
1637090010,2
1637090040,2
1637090070,2
1637090100,2
1637090130,2
1637090160,2
1637090190,2
1637090220,2
1637090250,2
1637090280,2
1637090310,2
1637090340,2
1637090370,2
1637090400,2
1637090430,2
1637090460,2
1637090490,2
1637090520,3
1637090550,3
1637090580,3
1637090610,3
1637090640,3
1637090670,3
1637090700,3
1637090730,3
1637090760,3
1637090790,3
1637090820,3
1637090850,3
1637090880,3
1637090910,3
1637090940,3
1637090970,3
1637091000,2
1637091030,2
1637091060,2
1637091090,2
1637091120,2
1637091150,2
1637091180,3
1637091210,3
1637091240,3
1637091270,3
1637091300,3
1637091330,3
1637091360,3
1637091390,3
1637091420,3
1637091450,3
1637091480,3
1637091510,3
1637091540,3
1637091570,3
1637091600,3
1637091630,3
1637091660,3
1637091690,3
1637091720,3
1637091750,3
1637091780,2
1637091810,2
1637091840,2
1637091870,2
1637091900,2
1637091930,3
1637091960,3
1637091990,3
1637092020,3
1637092050,3
1637092080,3
1637092110,3
1637092140,3
1637092170,3
1637092200,3
1637092230,3
1637092260,3
1637092290,3
1637092320,3
1637092350,3
1637092380,3
1637092410,3
1637092440,3
1637092470,3
1637092500,3
1637092530,3
1637092560,3
1637092590,3
1637092620,3
1637092650,3
1637092680,3
1637092710,3
1637092740,3
1637092770,3
1637092800,2
1637092830,2
1637092860,2
1637092890,2
1637092920,2
1637092950,2
1637092980,2
1637093010,2
1637093040,2
1637093070,2
1637093100,2
1637093130,3
1637093160,3
1637093190,3
1637093220,3
1637093250,3
1637093280,3
1637093310,3
1637093340,3
1637093370,3
1637093400,3
1637093430,3
1637093460,3
1637093490,3
1637093520,3
1637093550,3
1637093580,3
1637093610,3
1637093640,3
1637093670,3
1637093700,3
1637093730,3
1637093760,3
1637093790,3
1637093820,3
1637093850,3
1637093880,3
1637093910,3
1637093940,3
1637093970,3
1637094000,3
1637094030,3
1637094060,3
1637094090,3
1637094120,3
1637094150,3
1637094180,3
1637094210,3
1637094240,3
1637094270,3
1637094300,3
1637094330,3
1637094360,3
1637094390,3
1637094420,3
1637094450,3
1637094480,3
1637094510,3
1637094540,3
1637094570,3
1637094600,3
1637094630,3
1637094660,3
1637094690,3
1637094720,3
1637094750,3
1637094780,3
1637094810,3
1637094840,3
1637094870,3
1637094900,3
1637094930,3
1637094960,3
1637094990,3
1637095020,3
1637095050,3
1637095080,3
1637095110,3
1637095140,3
1637095170,3
1637095200,3
1637095230,3
1637095260,3
1637095290,3
1637095320,3
1637095350,3
1637095380,3
1637095410,3
1637095440,3
1637095470,3
1637095500,3
1637095530,3
1637095560,3
1637095590,3
1637095620,3
1637095650,3
1637095680,3
1637095710,3
1637095740,3
1637095770,3
1637095800,3
1637095830,3
1637095860,3
1637095890,3
1637095920,3
1637095950,3
1637095980,3
1637096010,3
1637096040,3
1637096070,3
1637096100,3
1637096130,3
1637096160,3
1637096190,3
1637096220,3
1637096250,3
1637096280,3
1637096310,3
1637096340,3
1637096370,3
1637096400,3
1637096430,3
1637096460,3
1637096490,3
1637096520,3
1637096550,3
1637096580,3
1637096610,3
1637096640,3
1637096670,3
1637096700,3
1637096730,3
1637096760,3
1637096790,3
1637096820,3
1637096850,3
1637096880,4
1637096910,4
1637096940,4
1637096970,3
1637097000,3
1637097030,3
1637097060,3
1637097090,3
1637097120,4
1637097150,4
1637097180,4
1637097210,4
1637097240,3
1637097270,3
1637097300,3
1637097330,3
1637097360,3
1637097390,3
1637097420,3
1637097450,3
1637097480,3
1637097510,3
1637097540,3
1637097570,3
1637097600,3
1637097630,3
1637097660,3
1637097690,3
1637097720,3
1637097750,3
1637097780,3
1637097810,3
1637097840,3
1637097870,3
1637097900,4
1637097930,4
1637097960,4
1637097990,4
1637098020,4
1637098050,4
1637098080,3
1637098110,3
1637098140,4
1637098170,4
1637098200,4
1637098230,4
1637098260,4
1637098290,4
1637098320,4
1637098350,4
1637098380,4
1637098410,4
1637098440,4
1637098470,4
1637098500,4
1637098530,4
1637098560,4
1637098590,4
1637098620,4
1637098650,4
1637098680,3
1637098710,3
1637098740,3
1637098770,3
1637098800,3
1637098830,3
1637098860,3
1637098890,3
1637098920,3
1637098950,3
1637098980,3
1637099010,3
1637099040,3
1637099070,3
1637099100,3
1637099130,3
1637099160,3
1637099190,3
1637099220,3
1637099250,3
1637099280,3
1637099310,3
1637099340,3
1637099370,3
1637099400,3
1637099430,3
1637099460,3
1637099490,3
1637099520,3
1637099550,3
1637099580,3
1637099610,3
1637099640,3
1637099670,3
1637099700,3
1637099730,3
1637099760,3
1637099790,3
1637099820,3
1637099850,3
1637099880,3
1637099910,3
1637099940,3
1637099970,3
1637100000,3
1637100030,3
1637100060,3
1637100090,3
1637100120,3
1637100150,4
1637100180,4
1637100210,4
1637100240,4
1637100270,4
1637100300,3
1637100330,3
1637100360,3
1637100390,3
1637100420,3
1637100450,3
1637100480,3
1637100510,3
1637100540,3
1637100570,3
1637100600,3
1637100630,3
1637100660,3
1637100690,3
1637100720,3
1637100750,3
1637100780,3
1637100810,3
1637100840,3
1637100870,3
1637100900,3
1637100930,3
1637100960,3
1637100990,3
1637101020,3
1637101050,3
1637101080,3
1637101110,3
1637101140,3
1637101170,3
1637101200,3
1637101230,3
1637101260,3
1637101290,3
1637101320,3
1637101350,3
1637101380,3
1637101410,3
1637101440,3
1637101470,3
1637101500,3
1637101530,2
1637101560,2
1637101590,2
1637101620,2
1637101650,2
1637101680,2
1637101710,2
1637101740,3
1637101770,3
1637101800,3
1637101830,3
1637101860,2
1637101890,2
1637101920,2
1637101950,2
1637101980,2
1637102010,2
1637102040,2
1637102070,2
1637102100,2
1637102130,2
1637102160,2
1637102190,2
1637102220,2
1637102250,2
1637102280,2
1637102310,2
1637102340,2
1637102370,2
1637102400,2
1637102430,2
1637102460,2
1637102490,2
1637102520,2
1637102550,2
1637102580,2
1637102610,2
1637102640,2
1637102670,2
1637102700,2
1637102730,2
1637102760,2
1637102790,2
1637102820,2
1637102850,2
1637102880,2
1637102910,2
1637102940,2
1637102970,2
1637103000,2
1637103030,2
1637103060,2
1637103090,2
1637103120,2
1637103150,2
1637103180,2
1637103210,2
1637103240,2
1637103270,2
1637103300,2
1637103330,2
1637103360,2
1637103390,2
1637103420,2
1637103450,2
1637103480,2
1637103510,2
1637103540,2
1637103570,2
1637103600,2
1637103630,2
1637103660,2
1637103690,2
1637103720,2
1637103750,2
1637103780,2
1637103810,2
1637103840,2
1637103870,2
1637103900,2
1637103930,2
1637103960,2
1637103990,2
1637104020,2
1637104050,2
1637104080,2
1637104110,2
1637104140,2
1637104170,2
1637104200,2
1637104230,2
1637104260,2
1637104290,2
1637104320,2
1637104350,2
1637104380,2
1637104410,2
1637104440,2
1637104470,2
1637104500,2
1637104530,2
1637104560,2
1637104590,2
1637104620,2
1637104650,2
1637104680,2
1637104710,2
1637104740,2
1637104770,2
1637104800,2
1637104830,2
1637104860,2
1637104890,2
1637104920,2
1637104950,2
1637104980,2
1637105010,2
1637105040,2
1637105070,2
1637105100,2
1637105130,2
1637105160,2
1637105190,2
1637105220,2
1637105250,2
1637105280,2
1637105310,2
1637105340,2
1637105370,2
1637105400,2
1637105430,2
1637105460,2
1637105490,2
1637105520,2
1637105550,2
1637105580,2
1637105610,2
1637105640,2
1637105670,2
1637105700,2
1637105730,2
1637105760,2
1637105790,2
1637105820,2
1637105850,2
1637105880,2
1637105910,2
1637105940,2
1637105970,2
1637106000,2
1637106030,2
1637106060,2
1637106090,2
1637106120,2
1637106150,2
1637106180,2
1637106210,2
1637106240,2
1637106270,2
1637106300,2
1637106330,2
1637106360,2
1637106390,2
1637106420,2
1637106450,2
1637106480,2
1637106510,2
1637106540,2
1637106570,2
1637106600,2
1637106630,2
1637106660,2
1637106690,2
1637106720,2
1637106750,2
1637106780,2
1637106810,2
1637106840,2
1637106870,2
1637106900,2
1637106930,2
1637106960,2
1637106990,2
1637107020,2
1637107050,2
1637107080,2
1637107110,2
1637107140,2
1637107170,2
